time,left effort,right effort,x accel,y accel,z gyro,left line,right line
116.624,0.02830389,0.5485801,-50.68999,66.44888,-5335.856,112,6
116.92,-0.3133821,0.8261337,6.40601,18.13689,1104.144,40,6
117.252,0,0,4.45401,30.33688,474.1436,42,0
117.545,0.04876995,1.020489,3.96601,10.32889,-2185.856,36,8
117.861,0,0,35.19801,116.7129,-1485.856,120,86
118.179,-0.1993918,0.7628981,-0.4259901,-5.775115,404.1436,42,14
118.509,0,0,44.95801,32.77689,194.1436,40,0
118.787,0,0,12.75001,5.936885,-85.85635,144,0
119.057,0,0,13.72601,4.960885,54.14365,146,10
119.367,-0.2374749,0.7800704,-18.48199,-34.07912,3554.144,48,22
119.66,-0.1993456,0.8057575,19.09401,95.72888,964.1437,146,18
119.969,-0.2014489,0.8222965,-49.71399,22.52888,474.1436,146,18
120.261,-0.2014489,0.8222965,68.87001,-204.8791,2364.144,100,6
120.566,-0.2014489,0.8222965,-53.61799,42.04889,-1065.856,122,14
120.88,-0.2014489,0.8222965,9.334011,23.01688,-15.85635,126,14
121.168,-0.251612,0.7629219,-0.91399,32.77689,18464.14,152,0
121.458,-0.2655471,0.745583,112.79,-62.38312,-505.8564,138,8
121.719,0,0,14.70201,-50.18312,-365.8564,188,128
121.975,0,0,14.21401,3.984885,-15.85635,188,128
122.298,0.2481881,0.1555621,15.67801,2.032885,-15.85635,188,128
122.557,0.2481881,0.1555621,25.92601,5.936885,54.14365,188,128
122.822,0.2481881,0.1555621,18.60601,21.06488,-2395.856,188,128
123.077,0.3234703,0.2378485,-15.55399,38.14489,-505.8564,188,128
123.355,0.2481881,0.1555621,-2.37799,-12.60711,-1765.856,150,0
123.691,0,0,13.23801,5.936885,-85.85635,144,0
123.995,0,0,24.95001,-35.54311,19934.14,174,0
124.292,0,0,14.21401,1.544885,54.14365,234,156
124.609,0,0,12.75001,4.960885,404.1436,232,146
124.874,0.2795785,0.2019927,63.50201,-25.29512,1314.144,234,176
125.177,0.3503226,0.2732931,-14.08999,-55.06312,-575.8563,234,180
125.469,0.2791773,0.3977904,-8.721991,45.95288,7544.144,200,172
125.767,0.1892002,0.6881801,-30.19399,7.400886,46114.14,200,0
126.057,0.2307885,0.4340764,116.694,-42.86312,48214.14,238,184
126.315,0,0,21.04601,14.23288,54.14365,218,152
126.629,0.7752767,0.3798233,42.03001,52.78489,4884.144,218,152
126.916,0,0,11.28601,-35.05511,11114.14,238,174
127.204,0,0,15.67801,6.424885,-15.85635,120,98
127.53,0.1921953,-0.7834295,69.35802,-38.95912,-44185.86,216,176
127.812,0,0,53.25401,94.75288,-90385.86,172,46
128.091,0.088,1.086535,25.43801,14.72089,4954.144,208,0
128.365,-0.08795658,0.6596992,-109.25,51.32088,68724.14,200,0
128.665,0.2599767,0.4499897,-3.84199,-78.48711,5444.144,208,164
128.998,0.5791395,0.5158142,40.56601,-41.88712,25814.14,184,158
129.312,0,0,-26.77799,-3.335115,-3025.856,184,158
129.574,-0.2118198,0.7443451,-40.44199,-9.679115,26514.14,184,158
129.845,0,0,50.81401,-71.16711,26094.14,222,176
130.103,0.2378486,0.3234702,10.79801,91.82488,2224.144,222,176
130.412,0.2378486,0.3234702,28.36601,25.45689,8244.144,222,176
130.676,0.2481881,0.1555621,14.70201,-72.14312,1244.144,222,176
130.984,0.3610644,0.2234467,1.526011,-11.14312,-925.8563,46,16
131.255,0.3402865,0.2387261,8.358009,-6.751115,894.1437,170,142
131.595,0.3402865,0.2387261,23.48601,16.18489,2924.144,170,142
131.853,0.2835989,0.3730736,3.96601,13.25688,12724.14,170,142
132.117,0.6271524,0.385372,10.79801,2.520885,4744.144,170,142
132.446,0.5969563,0.3954408,19.58201,63.03288,-7575.856,170,142
132.768,0.1759809,0.3944692,-34.09799,-17.48711,25184.14,170,142
133.023,0,0,21.04601,7.888885,684.1437,170,142
133.353,0.2979434,0.1727756,12.26201,2.032885,-15.85635,170,142
133.677,0.3402865,0.2387261,-6.28199,24.96888,5164.144,170,142
133.936,0.4344453,0.2946712,-11.16199,-23.83112,5164.144,170,142
134.191,0.5324482,0.305924,28.85401,6.424885,334.1436,170,142
134.516,0.5410469,0.3025918,-2.37799,3.984885,-10235.86,170,142
134.862,0.4428089,0.3558828,2.50201,12.76889,54.14365,170,142
135.19,0.4428089,0.3558828,43.00601,14.72089,2364.144,170,142
135.512,0.3398916,0.4661601,-44.83399,-14.55912,21124.14,170,142
135.768,0.607322,0.3157056,-3.35399,-1.871115,-2745.856,170,142
136.023,0.7099377,0.3235128,3.96601,23.01688,-31865.86,170,142
136.348,0.3713738,0.4783678,2.50201,90.36089,-12755.86,170,142
136.609,0.4244883,0.7808567,-6.28199,82.06489,36314.14,170,142
136.869,0.5319413,0.5269113,50.81401,31.80088,51854.14,170,142
137.128,0.8442131,0.5135788,0.5500097,3.984885,-9955.856,170,142
137.446,0.6574028,0.5560804,51.79001,-14.55912,-42085.86,170,142
137.71,0.646558,0.5626595,-19.45799,84.01688,-18635.86,170,142
137.964,0.5434616,0.7922225,19.58201,15.20889,17204.14,170,142
138.224,0,0,22.02201,3.984885,19094.14,170,142
138.542,0,0,11.77401,10.32889,-15.85635,170,142
138.804,0,0,8.84601,6.912885,-85.85635,170,142
139.061,0.3569215,0.4058412,-0.91399,-35.05511,13564.14,170,142
139.382,0.5197635,0.3971123,15.67801,-18.95111,3344.144,170,142
139.642,0.4869411,0.3528973,16.16601,-51.15911,4254.144,170,142
139.9,0.7153171,0.229838,3.96601,-19.92712,-18565.86,170,142
140.157,0,0,-44.34599,-84.34312,-9115.856,170,142
140.455,0,0,6.40601,6.424885,-15.85635,212,178
140.742,0,0,7.87001,5.448885,-15.85635,238,212
141.08,0.4936295,0.4423694,-37.02599,-14.55912,6424.144,238,208
141.398,0.5937883,0.4676175,-18.96999,102.5609,1944.144,238,188
141.69,0,0,-24.82599,-121.9191,264.1436,110,0
141.997,0.01285353,0.7553736,65.45401,15.20889,60814.14,238,112
142.286,0.3063049,0.2376493,-93.63399,44.00089,33724.14,140,112
142.546,0.7981384,0.552203,27.39001,56.20089,11254.14,224,138
142.848,0.8111058,0.6185412,-5.79399,-32.12712,44364.14,138,102
143.151,0,0,0.06200981,-37.98312,32394.14,88,0
143.445,1.255834,0.7817217,-10.67399,-45.30312,894.1437,140,0
143.762,0,0,-241.986,449.5289,29244.14,140,0
144.073,0.7687882,-0.1503231,5.43001,7.888885,-21925.86,148,0
144.348,0,0,-5.79399,-216.5911,-9815.856,148,0
144.632,0,0,-4.81799,1.544885,-15.85635,224,178
144.943,0,0,38.12601,0.08088493,-15.85635,194,160
145.239,0,0,5.918011,-0.8951149,-15.85635,154,102
145.549,-0.07645658,0.9342678,-43.36999,-75.07111,264.1436,154,108
145.866,-0.01169896,1.039419,0.5500097,1.544885,3204.144,204,134
146.188,0,0,-41.41799,-91.66312,-575.8563,204,18
146.483,-0.04534298,0.7751341,8.84601,22.04089,-1205.856,160,118
146.781,-0.1514741,0.6774908,22.51001,5.448885,2154.144,162,122
147.094,0,0,-28.24199,82.55289,16434.14,164,104
147.415,0,0,2.99001,0.5688848,-15.85635,182,66
147.718,0,0,6.40601,0.08088493,-15.85635,170,90
148.028,0,0,5.918011,-0.407115,54.14365,178,148
148.332,0,0,9.82201,-2.359115,54.14365,166,126
148.636,0.4423062,0.3842428,4.942011,-1.871115,334.1436,170,94
148.934,0.4406642,0.3038144,-29.21799,24.48088,-15205.86,162,68
149.207,0,0,50.81401,3.008885,124.1436,156,70
149.505,0,0,5.43001,-0.8951149,-85.85635,188,70
149.812,0,0,3.47801,1.544885,-15.85635,180,78
150.087,0,0,8.358009,-0.407115,-85.85635,178,60
150.386,0.3483106,0.4947445,128.894,-16.99911,23014.14,206,164
150.72,0,0,26.41401,-123.3831,-155.8564,238,214
150.995,0.09967136,0.8439202,7.38201,-1.871115,-15.85635,208,166
151.297,0,0,17.14201,-130.7031,-2535.856,188,152
151.607,0.4428089,0.3558828,7.38201,-2.359115,194.1436,184,144
151.909,0.4107625,0.4988385,55.20601,23.50489,9084.144,194,172
152.225,0.4710006,0.3764213,30.31801,2.520885,21614.14,188,136
152.516,0.5680845,0.3495961,62.03801,23.01688,-18425.86,180,150
152.808,0.3329101,0.7308112,-11.64999,-47.25512,-26755.86,168,122
153.096,0.1290386,0.6809717,83.02202,-31.63911,1944.144,134,74
153.36,-0.05556231,0.5108697,-43.85799,42.53688,-1275.856,238,164
153.65,-0.1047763,0.991918,-23.84999,14.23288,-85.85635,238,172
153.931,0,0,-54.59399,-96.54311,684.1437,220,172
154.193,0.3496011,1.431223,15.19001,64.98489,3554.144,238,172
154.489,0,0,-0.91399,-2.847115,-645.8563,238,178
154.774,0.4735154,1.526869,-94.12199,203.0889,8874.144,238,166
155.057,0.4763615,1.524392,-135.602,120.1289,74114.14,238,176
155.347,0,0,-45.80999,-3.335115,102814.1,238,210
155.635,0,0,4.942011,4.960885,-15.85635,202,74
155.943,0.892622,0.1147863,50.81401,-51.64712,-70785.86,198,58
156.294,0,0,-12.13799,-31.15112,544.1437,196,146
156.592,0.5063881,0.4324979,9.82201,-4.311115,964.1437,196,166
156.887,0.4992186,0.4240755,-9.69799,-16.02312,6284.144,162,148
157.169,0.5323422,0.1807366,40.56601,16.18489,-22625.86,206,144
157.472,0,0,-6.28199,-41.88712,-1275.856,204,182
157.787,0.5126883,0.4014999,4.942011,1.544885,-855.8563,202,186
158.115,0.4918329,0.4022159,33.73401,-17.48711,5864.144,204,192
158.393,0.8862041,0.3343554,44.95801,24.48088,-43345.86,206,186
158.673,0.5059179,0.3927975,18.60601,-80.92712,-31375.86,186,156
158.991,0.4502805,1.105312,-43.85799,1.056885,964.1437,186,156
159.248,0.2761891,0.6831776,34.22201,-50.18312,-12615.86,186,156
159.527,0.4979503,1.50882,67.89401,-6.263115,-13665.86,72,4
159.806,0.4653428,1.534672,-7.74599,-50.67112,-16185.86,76,18
160.073,0.4329543,1.58177,55.69401,-0.407115,-12755.86,26,6
160.332,0.4123572,1.716502,-6.76999,-106.7911,8874.144,26,6
160.593,0.4269357,1.807381,-60.44999,16.67289,1804.144,26,6
160.928,0.4142052,1.73696,48.37401,102.0729,40514.14,26,6
161.258,0.420504,1.616086,14.70201,74.25688,-12265.86,26,6
161.608,0.420504,1.616086,22.51001,2.032885,-18285.86,238,0
161.944,0.4216249,1.612063,34.71001,-61.89511,-4775.856,238,0
162.264,0,0,2.99001,-45.30312,-3515.856,238,0
162.524,0,0,1.526011,21.55289,-995.8563,238,0
162.778,-0.4479401,-0.4610013,82.53401,30.82489,7544.144,238,0
163.033,-0.4681191,-0.4793273,-2.37799,13.74489,10624.14,238,0
163.354,-0.4879029,-0.4986659,41.05401,20.08889,14894.14,238,0
163.619,-0.4879029,-0.4986659,3.47801,15.69689,18954.14,238,0
163.874,-0.4879029,-0.4986659,25.43801,-29.68711,16644.14,238,0
164.163,-0.4879029,-0.4986659,-2.86599,51.32088,2294.144,238,204
164.425,-0.4879029,-0.4986659,-16.52999,5.936885,8734.144,238,204
164.682,-0.4879029,-0.4986659,2.01401,11.79289,20144.14,238,204
165.016,-0.1553369,0.8413312,-2.37799,5.448885,-155.8564,238,204
165.333,0.09581476,1.055658,-10.67399,-69.21512,2224.144,238,204
165.596,0.1016537,1.052381,25.43801,19.60088,-1905.856,238,204
165.85,0.4406049,1.430242,44.47001,-70.67912,-2465.856,238,204
166.17,0.5576161,1.485126,-155.122,17.64888,54.14365,238,204
166.522,0.4329543,1.58177,63.01401,22.52888,-2605.856,238,204
166.787,0.4329543,1.58177,-75.09,-102.3991,-12545.86,238,204
167.104,0,0,-25.31399,-134.1191,-1135.856,238,218
167.363,0.004674673,-0.989621,7.87001,-31.63911,-15.85635,238,218
167.617,-0.4886987,-0.4969344,-37.51399,0.08088493,11604.14,238,218
167.884,-0.4879029,-0.4986659,53.74201,28.87288,14894.14,238,218
168.201,-0.4879029,-0.4986659,-14.08999,8.864885,13074.14,238,218
168.46,-0.4879029,-0.4986659,-18.96999,-46.27912,18674.14,238,218
168.723,-0.4879029,-0.4986659,-28.24199,-55.55112,7054.144,238,218
168.982,-0.4879029,-0.4986659,2.99001,53.76088,19724.14,238,218
169.243,-0.4869471,-0.5014905,41.54201,36.19289,2644.144,238,218
169.488,-0.4862615,-0.5181655,19.09401,-0.407115,17134.14,238,218
169.821,0,0,1.03801,-6.263115,474.1436,238,218
170.075,0.2300016,0.6206082,28.85401,18.13689,-1905.856,238,218
170.337,0.4244031,1.054813,52.76601,-45.30312,1454.144,238,218
170.665,0.6714478,1.444659,-15.55399,-3.335115,-18915.86,238,218
170.925,0.6494419,1.441162,14.21401,147.9449,-10375.86,238,218
171.184,-0.02683243,0.9128639,15.19001,-224.8871,27144.14,238,218
171.47,0,0,0.06200981,7.400886,54.14365,238,218
171.748,0.8440212,1.363707,-43.85799,-17.97511,25324.14,228,208
172.007,0.800238,1.378545,81.55801,-29.68711,-5965.856,238,202
172.286,0.7256519,1.418525,-127.794,23.01688,45554.14,238,216
172.607,0,0,11.28601,-128.7511,-4565.856,238,216
172.866,0.6755019,1.481489,-103.882,155.2649,21964.14,238,216
173.126,0.6755019,1.481489,-25.80199,45.95288,57944.14,238,216
173.458,0,0,45.44601,-85.80711,10274.14,238,216
173.791,-0.1974351,0.9475113,-6.76999,109.3929,24344.14,238,216
174.05,-0.2034877,0.9555296,59.11001,-94.10312,56894.14,238,216
174.315,0,0,-111.69,21.06488,52414.14,238,216
174.635,0,0,-4.32999,3.008885,54.14365,238,216
174.895,0,0,3.47801,5.448885,-85.85635,100,16
175.173,-0.2,0.8666667,-11.16199,107.4409,24834.14,44,16
175.525,0,0,-19.45799,46.44088,-15.85635,44,16
175.853,0.3387642,0.3760378,-2.37799,32.77689,2014.144,42,22
176.114,0.3387642,0.3760378,63.01401,-2.359115,5934.144,52,24
176.387,0.3387642,0.3760378,-13.11399,7.400886,964.1437,52,26
176.656,0.3234477,0.3767473,-25.31399,-17.48711,2014.144,44,0
176.932,0.3065634,0.3623601,-10.18599,63.52088,4604.144,238,210
177.252,0.2980782,0.3552132,2.99001,5.936885,-15.85635,238,214
177.508,0.2895616,0.3481004,-9.69799,-10.16712,-1205.856,238,214
177.769,0.1634834,0.2736264,0.06200981,-10.16712,124.1436,238,208
178.024,0.1826524,0.2854456,17.14201,30.82489,194.1436,238,208
178.339,0.3150192,0.3695388,9.334011,-0.8951149,-2675.856,238,208
178.603,0.3079978,0.3779966,-2.86599,-6.263115,-575.8563,238,208
178.867,0.3165813,0.3850179,-6.76999,-59.94312,-505.8564,238,208
179.202,0,0,46.91001,98.16888,964.1437,238,208
179.52,0,0,3.47801,5.936885,54.14365,238,208
179.78,0,0,1.03801,5.448885,-15.85635,238,208
180.108,0,0,0.5500097,5.936885,54.14365,238,208
180.442,0,0,1.03801,4.960885,54.14365,238,208
180.766,0,0,1.526011,5.448885,-15.85635,238,208
181.023,0,0,0.5500097,4.472885,54.14365,238,208
181.285,0,0,1.03801,4.960885,-15.85635,238,208
181.616,0,0,1.526011,4.960885,-15.85635,238,208
181.948,0,0,0.06200981,6.424885,-15.85635,238,208
182.203,0,0,1.526011,6.912885,54.14365,238,208
182.47,0,0,1.03801,5.936885,54.14365,238,214
182.794,0,0,2.01401,5.936885,-15.85635,238,214
183.052,0,0,1.526011,3.008885,54.14365,238,214
183.313,0,0,0.5500097,7.400886,54.14365,238,214
183.645,0,0,2.50201,6.424885,54.14365,238,214
183.971,0,0,0.5500097,5.936885,-15.85635,238,214
184.227,0,0,0.06200981,3.984885,-15.85635,238,214
184.553,0,0,1.03801,4.472885,54.14365,238,214
184.808,0,0,0.06200981,5.448885,-15.85635,238,214
185.063,0,0,0.06200981,5.448885,-15.85635,238,214
185.319,0,0,1.526011,6.912885,-15.85635,238,214
185.64,0,0,0.06200981,3.008885,-15.85635,238,214
185.971,0,0,-0.91399,3.008885,54.14365,238,214
186.304,0,0,-1.88999,7.400886,-15.85635,238,214
186.562,0,0,2.01401,7.400886,-15.85635,238,214
186.875,0,0,1.03801,5.936885,-15.85635,238,214
187.134,0,0,1.03801,3.984885,-85.85635,238,214
187.393,0,0,2.01401,2.520885,-15.85635,238,214
187.707,0,0,2.50201,4.472885,-15.85635,238,214
187.966,0,0,0.5500097,3.984885,-15.85635,238,214
188.298,0,0,-2.37799,4.960885,54.14365,238,214
188.619,0,0,-0.4259901,4.472885,-15.85635,238,214
188.948,0,0,2.50201,7.400886,-15.85635,238,214
189.207,0,0,1.526011,5.448885,-15.85635,238,214
189.525,0,0,-1.40199,4.472885,-15.85635,238,214
189.785,0,0,1.526011,7.400886,-15.85635,238,214
190.039,0,0,1.526011,6.912885,-15.85635,238,214
190.365,0,0,0.06200981,5.936885,54.14365,238,214
190.629,0,0,1.03801,4.960885,54.14365,238,214
190.884,0,0,0.06200981,4.472885,-15.85635,238,214
191.206,0,0,0.06200981,3.984885,-15.85635,238,214
191.466,0,0,-0.4259901,5.448885,-15.85635,238,214
191.802,0,0,2.01401,4.960885,54.14365,238,214
192.133,0,0,1.526011,5.936885,54.14365,238,214
192.376,0,0,2.99001,4.960885,-15.85635,238,214
192.711,0,0,-0.4259901,4.472885,-15.85635,238,214
193.048,0,0,0.5500097,5.936885,-15.85635,238,214
193.374,0,0,1.03801,4.960885,-15.85635,238,214
193.7,0,0,0.06200981,4.960885,54.14365,238,214
193.961,0,0,1.03801,6.424885,-15.85635,238,214
194.221,0,0,2.50201,5.448885,54.14365,238,214
194.538,0,0,2.50201,5.936885,-15.85635,238,214
194.865,0,0,2.50201,5.936885,-15.85635,238,214
195.217,0,0,1.03801,5.448885,-15.85635,238,214
195.475,0,0,-1.40199,7.888885,-15.85635,238,196
195.733,0,0,1.03801,6.912885,54.14365,238,196
196.047,0,0,1.03801,5.448885,54.14365,238,196
196.303,0,0,0.5500097,6.424885,-15.85635,238,196
196.563,0,0,1.526011,4.960885,54.14365,238,196
196.884,0,0,2.01401,5.448885,-15.85635,238,196
197.139,0,0,-0.4259901,6.424885,-15.85635,238,196
197.401,0,0,0.5500097,6.424885,-15.85635,238,196
197.717,0,0,-1.40199,5.448885,-85.85635,238,196
198.005,0,0,1.03801,5.936885,-15.85635,238,196
198.305,0,0,0.5500097,5.448885,-15.85635,238,196
198.59,0,0,-0.4259901,6.424885,-15.85635,238,196
198.894,0,0,0.5500097,3.984885,-15.85635,238,196
199.185,0,0,1.526011,3.984885,54.14365,238,196
199.493,0,0,1.03801,6.912885,-15.85635,238,196
199.785,0,0,1.03801,4.960885,-15.85635,238,196
200.095,0,0,-0.4259901,4.960885,-15.85635,238,200
200.384,0,0,-0.91399,4.960885,-15.85635,238,200
200.684,0,0,0.5500097,4.472885,-15.85635,238,200
