time,left effort,right effort,x accel,y accel,z gyro,rangefinder,encoder left,encoder right,vel left,vel right
658.928,0.8314351,0.8086998,-7.489487,-56.24565,-6813.892,5.635739,-2517.173,3160.442,-0.004743663,0.004449847
659.215,0.4148224,1.742169,-165.6015,-74.78965,40856.11,113.5739,-2529.095,3172.977,-0.003616843,0.004399394
659.538,0.4253821,1.600305,-9.929487,72.09835,91536.11,203.7113,-2537.312,3188.056,-0.00273592,0.005715782
659.844,0.420504,1.616086,-39.20949,101.8663,106026.1,104.6048,-2544.465,3203.651,-0.002539293,0.005468563
660.108,0,0,-18.71349,-167.5097,23776.11,8.573883,-2547.751,3212.544,-0.000390931,0.001122863
660.39,0.8278708,0.7571805,-24.08149,114.5544,-8143.892,9.982818,-2549.588,3214.22,-0.001707605,0.001463979
660.65,0.7351993,0.7018296,43.75051,230.6983,-4363.892,10.30928,-2557.257,3220.922,-0.003316676,0.002926066
660.911,0.6699409,0.7631443,3.246513,144.3224,10336.11,10.6701,-2566.375,3229.815,-0.003412888,0.00351041
661.223,0.6441915,0.8306938,-86.54549,-107.4856,22656.11,10.65292,-2576.783,3241.866,-0.003216696,0.003800072
661.495,0.780278,1.265714,-3.097486,-40.62965,27626.11,62.7835,-2586.481,3253.401,-0.003896684,0.004676167
661.789,0.4123572,1.716502,24.71851,-21.59765,49606.11,159.5533,-2597.791,3268.094,-0.003748864,0.005696341
662.089,0.3859153,1.896559,-129.0015,-130.9097,108196.1,153.8316,-2605.943,3283.593,-0.002676705,0.005888824
662.397,0.9591749,-0.05445611,-83.12949,-108.4617,108616.1,336.9588,-2613,3299.317,-0.002870066,0.006226646
662.681,0.2794698,0.1731274,13.98251,-119.1977,-23753.89,293.8488,-2619.766,3302.99,-0.002090746,0.000632198
663.036,0.2663265,1.471844,-7.977487,113.5784,47506.11,237.2337,-2622.44,3306.985,-0.001409532,0.003936231
663.304,0.3802542,1.701031,-35.79349,-30.38165,86846.11,14.811,-2626.307,3317.039,-0.001749057,0.004274735
663.564,0.3800874,0.4851496,-90.44949,17.93035,23706.11,12.04467,-2629.271,3323.998,-0.000679922,0.001116279
663.842,0.6015677,0.648472,30.57451,213.1304,13346.11,9.621993,-2632.913,3328.67,-0.001796185,0.00208709
664.103,0.8528775,0.6206726,0.3185129,94.54635,-4993.892,7.268041,-2639.26,3335.147,-0.002813799,0.002571167
664.38,1.127751,0.819023,0.3185129,11.58635,-13113.89,5.618556,-2650.183,3344.427,-0.005674493,0.004801381
664.644,1.026298,0.8041294,58.87851,98.93835,-14863.89,2.66323,-2663.136,3355.865,-0.004896447,0.004363459
664.904,1.039326,0.8208376,62.78251,3.290349,-38173.89,3.659794,-2676.669,3367.594,-0.005184974,0.004313284
665.192,-0.5195582,-0.5980958,42.28651,-269.0137,-22143.89,269.3643,-2687.818,3376.197,-0.004214156,0.002518878
665.504,0.4125045,1.663573,16.91051,-46.48565,7256.108,293.9175,-2685.111,3373.909,0.001742908,-0.001259032
665.766,0.5012677,1.506851,-83.12949,467.3783,43236.11,120.8591,-2687.592,3380.998,-0.001548968,0.00372647
666.064,0.4763615,1.524392,-69.46548,111.1384,77606.11,60.49828,-2693.747,3392.985,-0.002370795,0.004692841
666.371,0.4763615,1.524392,13.49451,34.03435,85446.11,104.7938,-2701.351,3407.678,-0.002611144,0.005222287
666.659,0.482234,1.519626,-54.82549,18.90635,84326.11,16.16838,-2708.923,3422.081,-0.002657989,0.004833674
666.936,0.9484912,1.107937,-13.34549,196.5383,34066.11,11.01375,-2717.687,3435.774,-0.004493424,0.006086897
667.205,0,0,-33.84149,-479.3417,32456.11,9.965635,-2729.126,3449.147,-0.003139189,0.004201807
667.467,0,0,10.56651,10.61035,-583.8922,8.247422,-2731.381,3452.24,-4.83E-05,0
667.742,0.8801328,0.8270428,6.174514,76.00235,37216.11,7.920962,-2735.989,3455.881,-0.003232822,0.002653313
668.003,0,0,113.0465,-77.22965,1796.108,5.292096,-2741.08,3460.585,-0.000434554,0.000481701
668.261,0.9886442,1.012601,-108.5055,218.4984,2146.108,4.965636,-2742.369,3461.777,-0.001060939,0.001011984
668.542,0.9886442,1.012601,-12.85749,15.97835,1376.108,92.93814,-2751.971,3471.218,-0.004289083,0.004530104
668.843,0.4707301,1.529408,-40.18549,-44.04565,43726.11,220.4296,-2765.729,3486.459,-0.005154803,0.006214819
669.129,0.4151578,1.64127,-75.32149,-15.74165,97626.11,73.3677,-2775.299,3501.764,-0.002889717,0.005393409
669.43,0,0,-103.6255,-86.01365,93356.11,17.7835,-2782.903,3517.231,-0.002358146,0.004909946
669.694,0,0,-32.86549,-44.53365,2006.108,16.18557,-2785.062,3521.967,-4.81E-05,0.00019285
669.955,0,0,3.246513,-4.517651,-23.89221,16.16838,-2785.062,3521.967,0,0
670.229,0,0,3.246513,-3.053651,-23.89221,16.18557,-2785.062,3521.967,0,0
670.49,0,0,2.758513,-2.565651,46.10779,16.16838,-2785.062,3521.967,0,0
670.749,0,0,3.734513,-1.101651,46.10779,16.16838,-2785.062,3521.967,0,0
671.023,0,0,4.222514,-3.053651,46.10779,16.16838,-2785.062,3521.967,0,0
671.285,0,0,2.758513,-3.541651,46.10779,16.16838,-2785.062,3521.967,0,0
671.547,0,0,3.246513,-1.101651,-23.89221,16.16838,-2785.062,3521.967,0,0
671.825,0,0,3.246513,-2.565651,46.10779,16.16838,-2785.062,3521.967,0,0
