0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.3392838,0.2462075
0.3392838,0.2462075
0.3392838,0.2462075
0.3392838,0.2462075
0.4276953,0.3388555
0.4276953,0.3388555
0.4276953,0.3388555
0.6995785,0.6278251
0.6995785,0.6278251
0.6995785,0.6278251
1.0303,0.9760902
1.0303,0.9760902
1.0303,0.9760902
1.081641,0.954139
1.081641,0.954139
1.081641,0.954139
1.081641,0.954139
1.076539,0.9556028
1.076539,0.9556028
1.076539,0.9556028
1.076539,0.9556028
1.076539,0.9556028
1.076539,0.9556028
0.9872256,1.014374
0.9872256,1.014374
0.9872256,1.014374
0.9872256,1.014374
0.9872256,1.014374
0.9872256,1.014374
0.8454865,1.361412
0.8454865,1.361412
0.7997663,1.428237
0.7997663,1.428237
0.7997663,1.428237
0.6156794,1.478217
0.6156794,1.478217
0.6156794,1.478217
0.5641062,1.483722
0.5641062,1.483722
0.5641062,1.483722
0.5641062,1.483722
0.5641062,1.483722
0.5641062,1.483722
0.5641062,1.483722
0.5534923,1.486115
0.5534923,1.486115
0.5534923,1.486115
0.5534923,1.486115
0.5332541,1.492184
0.5332541,1.492184
0.5332541,1.492184
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.5284067,1.493968
0.4888124,1.514784
0.4888124,1.514784
0.4888124,1.514784
0.4888124,1.514784
0.3829319,1.478788
0.3829319,1.478788
0.3829319,1.478788
0.3829319,1.478788
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
