time,left effort,right effort,x accel,y accel,z gyro,rangefinder,encoder left,encoder right,vel left,vel right
442.813,0.8533507,1.28784,329.0668,-411.8223,34066.11,16.16838,-2115.081,2684.048,-0.007203812,0.01025989
443.078,0.8611292,1.292666,495.4748,-269.8143,14606.11,14.45017,-2128.679,2698.902,-0.007345521,0.008217771
443.341,0.844232,1.37417,325.1628,-323.0063,24196.11,11.34021,-2141.374,2713.563,-0.006977162,0.008285035
443.633,0.5080733,1.503106,422.2748,-433.7823,43656.11,52.81787,-2154.714,2729.899,-0.008134848,0.01067678
443.907,0.4883446,1.515112,411.0508,-470.3823,79776.11,51.08247,-2164.09,2744.882,-0.004790889,0.008057228
444.194,0.6755019,1.481489,451.0668,-265.4223,75156.11,107.0447,-2172.661,2759.897,-0.004859794,0.008124573
444.479,0.8533507,1.28784,305.1548,-289.3343,37846.11,19.72509,-2183.552,2775.074,-0.006451769,0.00804686
444.747,0.8533507,1.28784,460.8268,-284.4543,27556.11,18.43643,-2195.796,2789.799,-0.007389867,0.008476225
445.013,0.8533507,1.28784,346.1468,-288.3583,34626.11,16.16838,-2208.491,2804.685,-0.00687853,0.008326873
445.297,0.5414248,1.489478,362.7388,-445.9823,48626.11,106.5808,-2221.412,2820.893,-0.006801772,0.008900529
445.6,0.4401844,1.567935,351.0268,-319.5903,83416.11,267.4914,-2231.755,2837.487,-0.005134295,0.009545372
445.901,0.9455027,1.134837,477.9068,-371.8063,57236.11,97.52577,-2240.133,2853.243,-0.005274827,0.008381468
446.187,0.9448093,1.153666,398.8508,-448.9103,28046.11,11.01375,-2252.603,2868.58,-0.00707711,0.008016056
446.454,0.9448093,1.153666,452.0428,-245.9023,18246.11,12.04467,-2266.039,2883.757,-0.007578162,0.008443815
446.731,0.9448093,1.153666,407.6348,-324.9583,15376.11,9.621993,-2280.635,2899.932,-0.009809215,0.01089129
446.992,0.9448093,1.153666,413.4908,-416.7023,14956.11,7.594501,-2294.49,2915.108,-0.007641137,0.00850575
447.249,0.9448093,1.153666,514.9948,-432.8063,10406.11,5.945017,-2308.346,2929.543,-0.007780857,0.007997022
447.551,0.5046422,1.504946,341.7548,-387.9103,32106.11,163.9175,-2324.037,2946.556,-0.009862703,0.009214644
447.836,0.4506708,1.551927,377.3788,-375.2223,88316.11,115.945,-2334.091,2962.409,-0.004820272,0.008634731
448.132,0.4441869,1.561357,378.3548,-343.5023,91396.11,115.6529,-2342.178,2978.262,-0.00416987,0.008700396
448.435,0.8912355,1.258214,388.6028,-186.3663,37776.11,21.01375,-2352.682,2994.502,-0.006251123,0.008047736
448.698,0.8931749,1.264386,333.4588,-269.8143,30986.11,17.7835,-2365.055,3009.195,-0.006893861,0.008257942
448.965,0.6565533,1.456877,472.0508,-254.6863,27136.11,16.16838,-2378.17,3024.564,-0.007248659,0.008397135
449.256,0.6088295,1.469972,375.4268,-261.5183,53456.11,118.3677,-2390.929,3041.158,-0.006526632,0.008893284
449.538,0.5375051,1.490731,349.0748,-406.9423,75086.11,90.91065,-2401.369,3056.754,-0.005447759,0.008601496
449.837,0,0,401.7788,-319.5903,78096.11,151.5464,-2410.842,3073.09,-0.004871556,0.008882883
450.121,1.006849,0.9935355,434.4748,5.417694,-25923.89,16.16838,-2415.611,3080.952,-0.003650277,0.00443891
450.382,1.024822,0.9796179,460.3388,-350.8223,-9053.893,17.14777,-2426.244,3091.875,-0.006867543,0.006867543
450.671,0.9646425,1.052035,474.4908,-326.9103,5576.107,126.0653,-2441.356,3107.019,-0.01036757,0.01072511
450.937,0.9500106,1.099346,422.2748,-405.4783,8656.107,20.05155,-2455.791,3122.099,-0.007931077,0.008287864
451.205,0.9099069,1.256645,404.7068,-397.1823,5436.107,23.23024,-2470.871,3137.404,-0.008069212,0.008354906
451.495,0.6720085,1.451875,355.9068,-357.1663,54926.11,64.75945,-2485.016,3154.449,-0.006637021,0.0089211
451.772,0.5115607,1.501331,345.1708,-293.2383,77886.11,61.9244,-2495.23,3170.399,-0.005135485,0.008558422
452.047,0.4792677,1.521978,448.1388,-229.3103,87826.11,65.60137,-2503.511,3185.607,-0.004419458,0.008197304
452.363,0.9775203,1.028024,345.6588,-375.7103,42886.11,135.6873,-2514.305,3202.491,-0.006553045,0.00854724
452.637,0.8834762,1.272488,467.6588,-282.0143,31266.11,24.41581,-2527.548,3217.925,-0.007260513,0.008471408
452.901,0.8258827,1.359216,398.3628,-276.1583,40506.11,22.31959,-2540.598,3233.649,-0.006830424,0.008536548
453.184,0.8331573,1.363061,427.1548,-377.6623,38196.11,19.72509,-2554.067,3250.276,-0.006968382,0.008389532
453.453,0.8586951,1.371764,407.1468,-327.3983,35606.11,16.16838,-2566.826,3265.968,-0.006679432,0.008385632
453.731,0.6822176,1.419304,333.9468,-252.7343,54366.11,84.07217,-2579.425,3282.175,-0.006604314,0.008876598
454.046,0.6883085,1.447935,397.3868,-263.9583,62206.11,138.4708,-2591.798,3300.122,-0.006173873,0.009154346
454.326,0.8485643,1.340585,199.7468,-329.8383,56116.11,102.732,-2603.011,3315.782,-0.006524733,0.008652714
454.608,0.9448093,1.153666,349.5628,-418.6543,27066.11,18.10997,-2616.254,3331.699,-0.009356232,0.01077293
454.875,0.9448858,1.148894,383.7228,-351.3103,14886.11,17.47423,-2630.142,3347.262,-0.007508717,0.008571959
455.136,0.9448858,1.148894,363.2268,-298.1183,22586.11,16.49484,-2643.964,3362.761,-0.00750441,0.008494627
455.419,0.792621,1.391577,493.0349,-483.5583,5996.107,14.811,-2659.173,3379.581,-0.007923785,0.008419659
455.695,0.5080733,1.503106,310.0349,-475.2623,56396.11,57.07904,-2672.029,3395.111,-0.006151533,0.008414559
455.966,0.5080733,1.503106,338.8268,-413.7743,87196.11,51.61512,-2681.019,3409.933,-0.004452151,0.007984958
456.276,0.8156347,1.429668,419.8348,-248.3423,66686.11,64.60481,-2690.396,3426.817,-0.005014162,0.008191957
456.551,0.9840042,1.018593,394.9468,-321.0543,29376.11,17.14777,-2702.221,3442.155,-0.006846404,0.008116435
456.821,0.9447968,1.158481,413.0028,-275.1823,20836.11,17.13058,-2716.141,3458.04,-0.00747673,0.008463829
457.106,0.4914884,1.512951,346.1468,-398.1583,33436.11,14.79381,-2730.995,3475.053,-0.006908059,0.008459086
457.385,0.4763615,1.524392,315.8908,-423.0463,80616.11,150.7216,-2741.209,3491.034,-0.005423687,0.009297825
457.69,0.5660125,1.483344,353.9548,-219.0623,88386.11,74.05499,-2750.521,3507.661,-0.005773196,0.01013763
457.976,0.9448858,1.148894,414.9548,-204.9103,33436.11,97.26804,-2761.379,3523.449,-0.006824567,0.008584285
